Date,Location,Country,Sea Level Rise
26:24.5,Bradburgh,Monaco,0.8868455199942459
36:07.8,Lake Samantha,Romania,-0.306733515
45:51.0,Port Angela,Cameroon,1.7250712518545597
55:34.3,North Emilyhaven,Poland,0.5428442952092181
05:17.6,Wilsonport,Andorra,0.20939177335509185
15:00.8,Port Krista,Greenland,0.3342426016115547
24:44.1,Saraview,Croatia,1.8804456092231812
34:27.3,East Nicolebury,Haiti,1.5827668617791009
44:10.6,South Christopher,Indonesia,-0.681490949
53:53.8,North Lauren,Saint Martin,0.081254717
03:37.1,Smithside,Ethiopia,-1.200181144
13:20.4,Martinland,Montenegro,0.9929441976047714
23:03.6,Jesseside,Sudan,0.5479033052696538
32:46.9,Crystalstad,Chad,-0.428296066
42:30.1,New Timothy,Guadeloupe,0.333523195
52:13.4,West Mary,Venezuela,1.9079803777596365
01:56.7,North Elizabeth,Kyrgyz Republic,0.044093327
11:39.9,Josephfurt,Slovenia,-1.302432856
21:23.2,Schmidthaven,Guernsey,1.4336815641598295
31:06.4,Port Megan,Lesotho,0.7478497330055907
40:49.7,Lake James,Saint Martin,0.2190666129669427
50:32.9,East Brian,Morocco,-0.19284279
00:16.2,Silvaburgh,South Africa,1.4369302387597287
09:59.5,North Joseph,British Indian Ocean Territory (Chagos Archipelago),1.7069557318695818
19:42.7,East Justinmouth,Latvia,0.1744496901891719
29:26.0,New Jeffreyburgh,United Arab Emirates,-0.0082462
39:09.2,Quinnburgh,Uzbekistan,-1.432572459
48:52.5,East Whitneyhaven,Tokelau,-1.453972249
58:35.8,Moniqueburgh,Senegal,0.21294913119682427
08:19.0,Bradleyton,Burkina Faso,-0.013101974
18:02.3,Martinview,Saudi Arabia,-1.539223203
27:45.5,Port Ianport,Liechtenstein,-0.692863962
37:28.8,Edwardmouth,Jordan,-0.473488727
47:12.0,Mariaberg,Malawi,-0.860168985
56:55.3,South Stephen,Ireland,-0.199588336
06:38.6,Webbshire,Canada,0.1121255487094398
16:21.8,Coxhaven,Jordan,0.16310766036532814
26:05.1,Robertland,Senegal,-0.420243556
35:48.3,Gibsonbury,Botswana,-1.027616954
45:31.6,Tannerton,Nepal,1.8559782483155594
55:14.9,Lake Brandonchester,Bhutan,-0.219195769
04:58.1,Shannonbury,Bosnia and Herzegovina,1.4802499239240925
14:41.4,Port Rebecca,Mongolia,-0.20756484
24:24.6,North Francisco,Sierra Leone,0.3759253485248628
34:07.9,Lake Diane,Bahrain,1.6830765013648137
43:51.1,West Jenniferland,Romania,-1.400430191
53:34.4,Port Russellmouth,Somalia,-0.320701963
03:17.7,East Gregorymouth,Cuba,-1.859643002
13:00.9,Lake Yolandachester,Tanzania,0.4935464856785771
22:44.2,New Courtney,Jamaica,-1.368126306
32:27.4,Lake Christy,Grenada,-0.285471686
42:10.7,Lake Debbiemouth,Vanuatu,-0.221465598
51:54.0,West Amy,Grenada,-0.498917986
01:37.2,Christinabury,Central African Republic,1.8554041353978885
11:20.5,Terryhaven,Nauru,-1.39378593
21:03.7,Colliertown,Italy,-1.251675765
30:47.0,East Charles,Guam,-0.104009784
40:30.2,South Chrisfort,Sri Lanka,0.11858371144987945
50:13.5,Gilmoreton,Sierra Leone,-0.946332106
59:56.8,Penaland,Uzbekistan,1.3812598563726013
09:40.0,Kirkview,United Kingdom,-0.776943343
19:23.3,Port Craigmouth,Guinea,1.108276557960741
29:06.5,North Michael,Montserrat,0.7588195994072598
38:49.8,Port Susan,Bangladesh,0.10961422554585147
48:33.1,Gutierrezberg,Pitcairn Islands,0.2437538491585439
58:16.3,Andersonstad,Moldova,-1.257974239
07:59.6,Port Alexisfurt,Guatemala,-0.678085887
17:42.8,Lake Karen,Italy,0.19109235464046934
27:26.1,Jessicaville,Algeria,-0.268716751
37:09.3,Thompsonmouth,Cameroon,-0.753178189
46:52.6,North Crystal,Papua New Guinea,0.2899499652661766
56:35.9,Pricetown,Niue,-0.862739562
06:19.1,Port Susan,Heard Island and McDonald Islands,-0.705110835
16:02.4,Alexismouth,Finland,-0.379374396
25:45.6,Beverlyhaven,Qatar,2.364758421708851
35:28.9,Newmanstad,Georgia,-0.184652814
45:12.2,Port Colefort,Niue,-0.037534933
54:55.4,East Aliciaview,Bosnia and Herzegovina,3.8494268185112226
04:38.7,Port Ronaldtown,Sri Lanka,-0.992733535
14:21.9,East Deborah,Somalia,-0.67628569
24:05.2,Seanland,Marshall Islands,-0.113639196
33:48.4,Torreshaven,Egypt,-0.091471593
43:31.7,Lanemouth,Mauritania,-1.821462118
53:15.0,Robertstad,Zimbabwe,-0.609683348
02:58.2,Murphyfurt,Solomon Islands,0.6018088028047064
12:41.5,Trujilloburgh,Holy See (Vatican City State),-0.027318651
22:24.7,Sullivanhaven,French Polynesia,-0.47099779
32:08.0,New Michaelside,Malta,0.4112429174658351
41:51.3,South Stevenchester,Papua New Guinea,1.1125392277109514
51:34.5,Port Edwinshire,Saint Pierre and Miquelon,0.5417366247826546
01:17.8,Williamsport,Zimbabwe,-0.186217983
11:01.0,Jesuschester,Mexico,-1.483623863
20:44.3,New Carrie,Nepal,-0.62979038
30:27.5,Lake Nicholas,Oman,0.7786743918934029
40:10.8,Port Stephenbury,Tonga,0.994181926
49:54.1,North Michaelport,Iceland,1.2693445872516163
59:37.3,Jonesville,Jamaica,2.157487071680456
09:20.6,Foxmouth,Ecuador,1.8963982297354822
19:03.8,North John,Austria,0.5170934875772523
28:47.1,North Karla,Belize,-1.747991564
38:30.4,New Julie,Burkina Faso,0.067963619
48:13.6,South Sarahtown,Uganda,1.1163144316605964
57:56.9,Kennethfurt,Lebanon,0.3785919246208999
07:40.1,West Johnfurt,Ghana,-1.410290542
17:23.4,New Joseph,Nicaragua,0.9133507927197807
27:06.6,North Johnton,Kiribati,-0.123788702
36:49.9,Williamstown,Ireland,0.5434782949836858
46:33.2,East Samanthaside,Central African Republic,0.5918426631617271
56:16.4,Brownberg,Sweden,-0.031236225
05:59.7,Fitzpatrickshire,Martinique,-0.581343436
15:42.9,North Kimberlyberg,Afghanistan,0.5539945506246647
25:26.2,North Karina,Taiwan,-0.742941998
35:09.5,Port Jeffrey,Rwanda,-1.486308203
44:52.7,Prattside,Guatemala,-0.534537099
54:36.0,North Anna,Oman,1.1426641355035367
04:19.2,South Harry,Netherlands Antilles,1.1874083022513908
14:02.5,Lake Jaredborough,Congo,1.1961941627593127
23:45.7,East James,Slovakia (Slovak Republic),2.412350766621406
33:29.0,New Erica,Slovenia,0.7329118005485796
43:12.3,Jillborough,Guernsey,-0.18888787
52:55.5,Dayside,Svalbard & Jan Mayen Islands,-0.680776906
02:38.8,Meganhaven,Brunei Darussalam,-0.476067673
12:22.0,North Alexis,Brunei Darussalam,-0.56715112
22:05.3,New Nicole,France,-1.1546965
31:48.6,East Edward,Liechtenstein,-0.875511802
41:31.8,Nicholsbury,Niger,0.979642853
51:15.1,South Territon,Morocco,-0.185740765
00:58.3,New Jessicashire,Kiribati,-1.152436385
10:41.6,Lake Robertmouth,San Marino,0.29069909848409387
20:24.8,East Spencer,Panama,0.011859993
30:08.1,North Jessicaport,Tanzania,-1.574880456
39:51.4,New Kimberly,Venezuela,0.8914710189737013
49:34.6,Johnsonshire,Sao Tome and Principe,0.085052046
59:17.9,Mcgeetown,Ireland,1.2641388601220764
09:01.1,East Nataliefort,Uzbekistan,0.1719058165151535
18:44.4,North Kariborough,Niger,0.5807031753322468
28:27.7,Vargasville,United States Virgin Islands,1.1764899122304329
38:10.9,Jacobsview,Rwanda,0.031039614748188095
47:54.2,Port Donna,Fiji,-1.406944667
57:37.4,Lake Heathermouth,Peru,0.836384016
07:20.7,Amandaview,Armenia,-0.030887493
17:03.9,Morganmouth,Tonga,-1.146875243
26:47.2,New Andrewland,Guam,-0.586572649
36:30.5,South Billy,Anguilla,1.7294391016453532
46:13.7,Jessicachester,Cook Islands,-1.104611266
55:57.0,Willieport,Bolivia,-1.121200629
05:40.2,Hubermouth,Cameroon,0.9017177756806901
15:23.5,Whiteburgh,Iceland,-0.168056355
25:06.8,North Johnathan,French Guiana,1.077555063844515
34:50.0,East Darylport,Samoa,1.8351027238950586
44:33.3,Lake Wayne,Nepal,-0.285939308
54:16.5,West Cynthialand,United Kingdom,-0.521116835
03:59.8,Smithborough,Kyrgyz Republic,0.11513736201648336
13:43.0,Port Brandon,El Salvador,0.45834079441083764
23:26.3,Colemanchester,Cambodia,0.2330760389686009
33:09.6,East Rebeccastad,Cocos (Keeling) Islands,-0.869583958
42:52.8,Christopherburgh,Guyana,-0.976429988
52:36.1,North Christopher,Portugal,0.2786696166306898
02:19.3,Coreyborough,Mali,1.5745201463912488
12:02.6,East Jason,Somalia,0.078321271
21:45.9,Ashleyside,Isle of Man,-0.774729332
31:29.1,Sarahfort,San Marino,0.2363414037976396
41:12.4,Wigginsville,Puerto Rico,0.095982969
50:55.6,North Johnny,Guinea-Bissau,-0.10119187
00:38.9,West Sharonburgh,Luxembourg,2.295120817956677
10:22.1,Kelleyport,Niger,-0.546466183
20:05.4,East Brendafurt,Sweden,0.10078652877860944
29:48.7,Ricemouth,Serbia,-0.021225896
39:31.9,Christinemouth,Cook Islands,-1.78799281
49:15.2,Goldenland,French Southern Territories,0.3344359709026689
58:58.4,Port Lindseyton,Nicaragua,0.7995048747065037
08:41.7,Aguirreberg,Denmark,0.27090010079622356
18:24.9,Port Paulaville,Malawi,-0.120842856
28:08.2,New Ian,New Zealand,-1.664070959
37:51.5,East Samanthaberg,Belarus,-0.178763618
47:34.7,Port Frank,Cyprus,-0.988973747
57:18.0,Seanfurt,Montenegro,-0.855647735
07:01.2,Walterburgh,Sri Lanka,0.11832688407686655
16:44.5,Lake Ericaton,United States Virgin Islands,0.7578207358442134
26:27.8,North Phillipside,Zambia,-0.405468715
36:11.0,South Mark,Albania,-0.082522099
45:54.3,West Savannahside,Azerbaijan,-1.184959893
55:37.5,Port Anthonyfort,Georgia,-0.268613693
05:20.8,Williamview,Mexico,-0.798845488
15:04.0,Patriciaport,Haiti,0.9340234055351898
24:47.3,Ochoafurt,Lao People's Democratic Republic,-0.897381229
34:30.6,Lake Benjamintown,Australia,0.18233481627750808
44:13.8,Michelleberg,Kiribati,-1.006887184
53:57.1,Lake Danielside,Papua New Guinea,-0.873759886
03:40.3,Port Ronald,Palestinian Territory,0.7035706378223399
13:23.6,Leestad,Falkland Islands (Malvinas),0.45923039078210565
23:06.9,Richardsontown,Bahrain,0.33353227596344437
32:50.1,East Amber,Suriname,0.30838149808863097
42:33.4,Gomezburgh,Albania,0.6624107363407779
52:16.6,Ericafort,Norway,-0.108666127
01:59.9,Amyhaven,Lao People's Democratic Republic,-0.064580958
11:43.1,New Kylechester,Netherlands,-1.535304915
21:26.4,Port Diana,Western Sahara,-0.027739548
31:09.7,Nicholasmouth,New Caledonia,1.4216470195643862
40:52.9,Brendashire,Cocos (Keeling) Islands,-1.965958534
50:36.2,Toddfurt,Bolivia,0.6218016358958086
00:19.4,Perezhaven,Finland,0.3374806568323519
10:02.7,Kathleenhaven,Pakistan,-0.457537435
19:46.0,Paynehaven,Georgia,0.2259961293520176
29:29.2,East James,Canada,0.6305646940663767
39:12.5,Davidfort,Sudan,0.3096168514748031
48:55.7,Jasonside,Tunisia,-0.525263599
58:39.0,Lake Jennifer,Samoa,-1.673426427
08:22.2,Hessmouth,Christmas Island,1.4367551668220817
18:05.5,Cantrellview,Montenegro,0.2786717033411563
27:48.8,Port Melissa,Sierra Leone,1.6297528148757912
37:32.0,Brettport,Sudan,1.0480387825326438
47:15.3,Vargastown,Nauru,-2.226778866
56:58.5,East Andreastad,Botswana,0.3696894177232503
06:41.8,Knightland,Macao,0.6616533672938729
16:25.1,East Erikport,Isle of Man,0.4887558322289107
26:08.3,South Curtisside,Panama,0.6788916074450351
35:51.6,Lake William,Monaco,1.221661882088006
45:34.8,New Kimberlyberg,Falkland Islands (Malvinas),-1.252686189
55:18.1,Nicholsfort,Ecuador,-0.688410882
05:01.3,East Brianburgh,Japan,1.2552046141301936
14:44.6,Smithshire,Tuvalu,-0.504366573
24:27.9,West Kelly,Jamaica,0.2970584135046689
34:11.1,Tammystad,Trinidad and Tobago,0.5182160164564641
43:54.4,Port Christopher,Christmas Island,-0.605454628
53:37.6,New Wayneshire,Armenia,0.5310522525237974
03:20.9,Alexandertown,Togo,-0.437956173
13:04.2,Pachecohaven,Ecuador,-0.672873645
22:47.4,Rachelfurt,Belgium,-0.963480873
32:30.7,Woodmouth,Colombia,-0.513094394
42:13.9,Christophermouth,Mozambique,0.30098590782628426
51:57.2,Alyssaborough,Bouvet Island (Bouvetoya),1.503918564739133
01:40.4,East Carlos,Swaziland,0.31905621732524947
11:23.7,Kennethton,Belgium,0.949903292
21:07.0,North Jenniferland,Spain,-0.944610527
30:50.2,Jeffreyfort,Paraguay,0.4627789290312096
40:33.5,South Kelseychester,Antigua and Barbuda,0.9129482775179599
50:16.7,Lake Jasonview,Estonia,0.3042793800110298
00:00.0,Charlesview,United Kingdom,-0.985951163
09:43.3,Anthonyshire,Algeria,0.8128488051520413
19:26.5,North Chris,Antigua and Barbuda,-0.65428634
29:09.8,East Phyllis,Norfolk Island,-1.682643941
38:53.0,Tammyport,Slovakia (Slovak Republic),-1.100477158
48:36.3,New Amanda,Ireland,-0.883079479
58:19.5,Williamsonport,Belgium,0.14519646217737983
08:02.8,North Joshuaborough,United States Minor Outlying Islands,1.0218419947293111
17:46.1,Melissahaven,Myanmar,0.33570125113995886
27:29.3,Tiffanyview,Burkina Faso,0.8502783261039416
37:12.6,Robertville,Montserrat,-1.006292205
46:55.8,Port Lynnview,Namibia,1.4517028868266921
56:39.1,Tiffanyborough,Vietnam,1.3945635085015877
06:22.4,Boothside,Equatorial Guinea,0.23655262622798232
16:05.6,Tonyaside,Panama,2.769669492439295
25:48.9,Christopherchester,Botswana,1.086463469922879
35:32.1,Lake Ruth,Austria,1.506984065697186
45:15.4,Vincentmouth,Tokelau,0.072388124
54:58.6,Lake Crystal,Puerto Rico,-0.76005152
04:41.9,Tammyport,Cuba,0.7453337463344692
14:25.2,New Brian,Bahrain,-0.050909721
24:08.4,New Jason,Botswana,0.32883919053068944
33:51.7,Lake Alexander,Austria,1.6995036674731452
43:34.9,South Aaronhaven,Sierra Leone,0.32335918050660395
53:18.2,Lake Michelle,Armenia,-0.2484647
03:01.5,Port Shannon,Tanzania,-0.462970256
12:44.7,West John,Denmark,-1.111951936
22:28.0,Huntershire,Kuwait,-0.177438195
32:11.2,Lawrenceville,Senegal,-0.326525098
41:54.5,Guzmanborough,Yemen,0.31683850949698766
51:37.7,Lake Nancy,Fiji,-0.575084065
01:21.0,Christopherport,Armenia,0.13708210669452023
11:04.3,North Alyssa,Yemen,1.0423322821766106
20:47.5,Patrickborough,Uzbekistan,-0.846847979
30:30.8,Jeffburgh,Niue,-1.1349537
40:14.0,West Marie,Japan,1.5785282331343888
49:57.3,Hallchester,Pakistan,-0.049882639
59:40.6,North Madeline,French Guiana,0.15756917
09:23.8,East Charles,Burundi,4.116558983659821
19:07.1,Sherylborough,Venezuela,-0.799149011
28:50.3,West Reginald,Micronesia,-1.907329206
38:33.6,Hawkinsview,Niue,1.0782280690051287
48:16.8,West Whitney,Liechtenstein,0.43304701128716333
58:00.1,Gainesville,Falkland Islands (Malvinas),-0.703360704
07:43.4,Griffinshire,Gibraltar,0.13467919646157567
17:26.6,Lake Sandraview,Burundi,-0.226725532
27:09.9,New Kevinmouth,Mongolia,0.004586103
36:53.1,Wendyland,Ukraine,0.705817109
46:36.4,North Gregory,Mexico,0.23160736047689526
56:19.7,East Troy,Tonga,0.7330201524923424
06:02.9,Port Garyburgh,Western Sahara,0.094899183
15:46.2,North Joshuaville,Pakistan,-0.984642771
25:29.4,Reedbury,Norway,0.9900244499142521
35:12.7,West Kennethhaven,Palestinian Territory,1.5565807290679234
44:55.9,Jasonland,Zimbabwe,-0.599637454
54:39.2,Berrystad,Egypt,1.6780504380470813
04:22.5,Lambchester,Gambia,-0.571772836
14:05.7,Josephfort,Uruguay,-0.871282901
23:49.0,Ericshire,Dominica,-0.87054475
33:32.2,Grossstad,Australia,0.843090286
43:15.5,Lake Gabrielleberg,Korea,0.7202694687044735
52:58.8,Ortizville,Palestinian Territory,-0.866011207
02:42.0,Barnesberg,Papua New Guinea,0.37321276553285887
12:25.3,Dyertown,South Georgia and the South Sandwich Islands,-1.277494236
22:08.5,Lake Bethview,Panama,0.5568942524118428
31:51.8,Weberville,Greece,0.5379868338990654
41:35.0,Port Jason,Cayman Islands,-0.420540074
51:18.3,Deborahview,Guinea,-0.726551359
01:01.6,Lake Ernestton,Burkina Faso,-0.044466508
10:44.8,Ryanfort,Ukraine,0.9687780073419904
20:28.1,Shawport,Denmark,0.46254434888282353
30:11.3,Port Kimberly,Andorra,-1.31347821
39:54.6,North Gina,Cocos (Keeling) Islands,-0.055122719
49:37.9,Tanyaton,Pitcairn Islands,0.5398583901432273
59:21.1,Smithshire,Chad,0.42341970909245336
09:04.4,West Johnmouth,Guyana,-0.101808628
18:47.6,North William,Haiti,1.913827664867093
28:30.9,Lake Jackie,Georgia,-0.284597275
38:14.1,Williamsside,Bhutan,-0.671666945
47:57.4,Ericksonchester,Papua New Guinea,0.3474542316245814
57:40.7,North Leah,Greece,0.36336155560239847
07:23.9,East Taylorburgh,Northern Mariana Islands,-1.762344356
17:07.2,East Danielleside,Ecuador,0.663830797
26:50.4,West Edwardside,Portugal,0.32998115780573045
36:33.7,Markfort,Cape Verde,1.7786206105594764
46:17.0,West Taylor,Palau,-1.817901567
56:00.2,Lambton,Zambia,-0.645310009
05:43.5,East Victoriabury,Ethiopia,0.7743989227215236
15:26.7,Georgeport,Grenada,-0.607692665
25:10.0,East Victoria,Niue,-0.22842213
34:53.2,New Elizabeth,Somalia,-0.227608493
44:36.5,South Breanna,Belarus,-0.514658816
54:19.8,Ethanland,South Africa,-0.468406263
04:03.0,South Curtis,Philippines,-0.047271637
13:46.3,Lake Jennifer,China,-0.428779254
23:29.5,Lake Brandon,Grenada,-1.064058325
33:12.8,New Kristin,Rwanda,1.1059876482569815
42:56.1,Lake Joshua,Togo,-1.120499252
52:39.3,East Kennethport,Northern Mariana Islands,0.3913346632455751
02:22.6,Ramirezville,Niger,1.5859141858182386
12:05.8,New Cody,Oman,-0.839973628
21:49.1,Ericmouth,Egypt,-0.056619155
31:32.3,Spencermouth,Nepal,0.5705143355043014
41:15.6,Port Stephanieville,Georgia,-1.156063184
50:58.9,West Michelemouth,Oman,-2.402938581
00:42.1,East Donna,Congo,-0.038129389
10:25.4,Watsonland,Czech Republic,-0.276553831
20:08.6,New Carrie,Belize,-0.878919564
29:51.9,Port Anthonyview,Angola,0.7930006427145996
39:35.2,Spencerchester,British Indian Ocean Territory (Chagos Archipelago),-0.136095558
49:18.4,Shirleyville,Bangladesh,0.5344638164161852
59:01.7,New Chad,Hong Kong,-0.185251964
08:44.9,West Gregory,Congo,-0.172687981
18:28.2,New Brenda,Cyprus,1.4767202357109568
28:11.4,Loriburgh,Eritrea,1.2314923424996895
37:54.7,Kaylaberg,Saint Martin,1.4015801767621798
47:38.0,Port Steven,Bahamas,1.0372101883046432
57:21.2,Palmerfurt,Macao,1.444272758034513
07:04.5,Clarkland,Argentina,1.2737815559248564
16:47.7,Stoneside,British Virgin Islands,0.4655367113975685
26:31.0,East Maurice,Turks and Caicos Islands,0.11026705206443234
36:14.3,South Zachary,New Zealand,-1.224218841
45:57.5,Vasquezmouth,Netherlands Antilles,0.9869271094721134
55:40.8,Amberberg,Micronesia,0.7091527903807486
05:24.0,Stephensberg,Moldova,1.1910265922942465
15:07.3,Welchville,Cuba,-0.19854007
24:50.5,Thompsonborough,Sri Lanka,0.21236831712314932
34:33.8,Kathleenmouth,Djibouti,-0.156314611
44:17.1,South Barbara,Nigeria,1.388398096
54:00.3,Lake Kristiland,Lithuania,0.7265332294968663
03:43.6,Riosfort,Ukraine,-0.388530978
13:26.8,Annberg,Niger,0.43202562083506535
23:10.1,Port Latoyatown,Angola,-0.599807555
32:53.4,New Dana,Namibia,0.3497187067821068
42:36.6,Brandonfurt,Samoa,0.4714863749972382
52:19.9,Williamsland,Egypt,-0.670385944
02:03.1,New Michaelborough,Grenada,0.5168002331279071
11:46.4,East Richardbury,Malaysia,-1.394656213
21:29.6,Port Brian,Comoros,0.1487279804605497
31:12.9,Williamhaven,Saint Pierre and Miquelon,-0.154715915
40:56.2,Wilsonburgh,Jersey,-0.617071589
50:39.4,East Valeriehaven,Korea,0.44932545358664244
00:22.7,Leetown,French Guiana,0.4945831340120183
10:05.9,Steeleborough,Ecuador,1.1464948107342101
19:49.2,Amandaland,Haiti,0.9873206848000908
29:32.5,East Chad,Guinea-Bissau,-0.402745958
39:15.7,North Katherine,British Virgin Islands,-0.019876717
48:59.0,New James,Burundi,-1.33578614
58:42.2,North Abigailport,Holy See (Vatican City State),1.745468812345551
08:25.5,East David,Albania,0.031380051
18:08.7,Madisonshire,Namibia,0.44543803879524513
27:52.0,Berryfurt,Bouvet Island (Bouvetoya),2.566985402524448
37:35.3,South Sarahbury,Niger,0.3192092953895203
47:18.5,Gillespieborough,Ghana,0.49591693524353164
57:01.8,Lake Anthonytown,Liberia,1.9872409574942858
06:45.0,Longberg,Ghana,0.2072650935740374
16:28.3,Johnmouth,Dominica,0.9217206005306818
26:11.6,Clarkstad,Cambodia,0.018609034084358253
35:54.8,Waltermouth,Botswana,-1.845315371
45:38.1,Carriehaven,Armenia,-1.140203082
55:21.3,Barrymouth,Paraguay,-0.384180424
05:04.6,West Rachelland,United States Minor Outlying Islands,0.813076205
14:47.8,Gutierrezchester,Saint Pierre and Miquelon,-0.403962818
24:31.1,East Amberbury,Saint Kitts and Nevis,-1.230045152
34:14.4,Jenniferport,Oman,0.5210912206987828
43:57.6,Oneillton,South Africa,0.7742977596835232
53:40.9,Port Nathan,Tuvalu,1.6283338983760944
03:24.1,East Cynthia,Greece,-1.990876561
13:07.4,West Michaelshire,Serbia,-0.9714341
22:50.7,West Melissamouth,Bermuda,2.5780986613390557
32:33.9,Williamschester,Falkland Islands (Malvinas),-0.537554849
42:17.2,West Brianborough,Switzerland,0.45867818111378694
52:00.4,Chadville,Mexico,0.3375007679656336
01:43.7,Meganshire,Congo,0.051612227017941194
11:26.9,Donnafurt,Bhutan,-0.696902892
21:10.2,Steveton,Congo,0.9876000233857876
30:53.5,New Manuelville,Madagascar,0.6490907581420191
40:36.7,West Michaelfurt,Philippines,-0.296113134
50:20.0,New Jose,Venezuela,0.1425309040468903
00:03.2,North Kristinaland,Pitcairn Islands,-1.46811573
09:46.5,East Jillian,Kyrgyz Republic,-0.630483265
19:29.8,North Johnville,Malaysia,0.780499011
29:13.0,East Robert,Burkina Faso,0.16525883504778757
38:56.3,South Steven,Greenland,0.8236008578778288
48:39.5,Woodview,Eritrea,-0.535022085
58:22.8,South Todd,Croatia,1.4607852467236908
08:06.0,East Johnland,Kazakhstan,-1.14017575
17:49.3,South Benjamin,Saint Barthelemy,0.45988686766352443
27:32.6,Torreston,Mauritania,1.2726097983716687
37:15.8,Jeffreyville,Fiji,-1.052557684
46:59.1,New Manuelfort,United Arab Emirates,0.13242655266827838
56:42.3,Port Ninaburgh,China,-0.009875756
06:25.6,New Yolanda,South Africa,-1.345042801
16:08.9,West Nina,Australia,-1.597790073
25:52.1,Annafort,British Virgin Islands,0.5571049498962923
35:35.4,East Eric,Somalia,1.1723412832317643
45:18.6,Wilsonberg,Barbados,0.8004586550283905
55:01.9,Brianchester,Svalbard & Jan Mayen Islands,0.9514385788453795
04:45.1,Maryside,Zimbabwe,1.3457076264526184
14:28.4,Port Hollystad,Maldives,0.30910297481466537
24:11.7,Bondhaven,Georgia,0.7739256989301996
33:54.9,West Allisonchester,Netherlands Antilles,-0.424207779
43:38.2,North Joseph,Bouvet Island (Bouvetoya),-0.073050305
53:21.4,Gutierrezfort,Slovenia,0.7911793113264776
03:04.7,Benjaminport,Iran,-0.476841277
12:48.0,West Markborough,Kyrgyz Republic,-0.090848762
22:31.2,Burtonchester,Lithuania,-0.416995774
32:14.5,Millston,Turks and Caicos Islands,-0.339497797
41:57.7,Kennethport,Maldives,-1.639202117
51:41.0,West Andreafurt,Reunion,0.8977001636905939
01:24.2,Murphyfort,Sudan,0.9465150553226261
11:07.5,South Philip,Mali,-0.526884253
20:50.8,Wufort,Albania,-0.282870342
30:34.0,South Christian,Paraguay,-0.344956721
40:17.3,Millermouth,Hong Kong,-1.74209067
50:00.5,Port Janet,Georgia,1.0137916094571833
59:43.8,Davidbury,India,1.2552409512765892
09:27.1,New Michael,Lithuania,-1.693048841
19:10.3,Davisfurt,Indonesia,-0.208623929
28:53.6,North Alexishaven,Liechtenstein,0.9151480841102879
38:36.8,Lake Rebeccabury,South Georgia and the South Sandwich Islands,0.3938258710474212
48:20.1,East Laura,Liechtenstein,0.4121564781512885
58:03.3,Lake Faith,Georgia,-0.146555439
07:46.6,Lisahaven,Guernsey,1.9505162954690436
17:29.9,South Jefferyburgh,Guinea,-0.699223095
27:13.1,Jamiestad,Belarus,0.5196760321479271
36:56.4,New Markside,Pitcairn Islands,1.3833617157087854
46:39.6,Port Craig,Belize,1.0132003429869492
56:22.9,Obrienton,Vanuatu,0.7048293051405623
06:06.2,Andreaberg,Tuvalu,1.1148354979881936
15:49.4,Douglaston,Bhutan,0.983491386
25:32.7,Lake Robert,Isle of Man,-0.957665266
35:15.9,Port Laurieshire,Belize,-0.944629895
44:59.2,Victoriaview,Falkland Islands (Malvinas),-1.880440133
54:42.4,West Anthonychester,Taiwan,0.6020116710863787
04:25.7,North David,Luxembourg,1.0445077163728433
14:09.0,South Brent,Indonesia,0.20487045917101515
23:52.2,Desireestad,Bolivia,1.1759657665419052
33:35.5,West Robertmouth,Costa Rica,-0.132655149
43:18.7,Villanuevabury,French Polynesia,0.7911881728577035
53:02.0,Andersonfurt,Hungary,0.4642715843702243
02:45.3,New Maureenburgh,Saint Vincent and the Grenadines,0.538915376
12:28.5,Christopherstad,Yemen,-0.852607406
22:11.8,West Kimberlyberg,Bahrain,0.43736274694261795
31:55.0,New Andrewfurt,Botswana,-1.861444
41:38.3,North Beth,Brunei Darussalam,0.547360639
51:21.5,West Tracey,Jersey,0.5669035967953949
01:04.8,Sharontown,French Guiana,-0.238079817
10:48.1,Christineville,Angola,-0.32972371
20:31.3,Gonzaleshaven,Monaco,-0.276112505
30:14.6,Richardshire,Rwanda,0.9554098673252235
39:57.8,South Sharonton,South Africa,1.9515764954270622
49:41.1,South Davidfort,Romania,-1.421636518
59:24.4,Erinshire,Oman,1.3539345235496985
09:07.6,Port Jessicabury,Liberia,-0.749193524
18:50.9,Sancheztown,Swaziland,-0.262869092
28:34.1,Port Jo,Seychelles,-1.39831968
38:17.4,Mariatown,Georgia,0.3769127112683939
48:00.6,Pamtown,Mali,0.6810153353644106
57:43.9,Shannonland,Dominican Republic,-0.674570265
07:27.2,East Dalton,Liechtenstein,-0.71939133
17:10.4,South Megan,France,-0.338335531
26:53.7,East Michaelberg,Oman,0.41932026940516104
36:36.9,New Lauriemouth,Svalbard & Jan Mayen Islands,-0.510082957
46:20.2,Gonzalezberg,Sweden,-0.824101719
56:03.5,Jasonburgh,Russian Federation,1.0880751768514507
05:46.7,West Daisy,Bosnia and Herzegovina,1.315744400976167
15:30.0,New Rebeccaport,North Macedonia,0.071697474
25:13.2,Cheryltown,Montenegro,-0.28739567
34:56.5,South Marystad,Germany,-1.566462038
44:39.7,East Timothyville,Sierra Leone,-0.70391485
54:23.0,West Joseph,Oman,0.8043363410273523
04:06.3,Port Madison,Rwanda,1.9859317804715366
13:49.5,Rachelfort,Turks and Caicos Islands,0.8095311881101401
